ano,co_item,area,texto,difficulty_score,n_palavras,media_palavras_por_sentenca,pct_palavras_longas,n_conectivos_logicos,tem_negacao,tem_formula_ou_numero,tem_imagem,area_linguagens,area_humanas,area_natureza,area_matematica
2023,141214,LC,"7 000,00
A média dos salários dos 100 funcionários dessa 
empresa, em real, é
A	
A	 2 000,00.
B	
B	 2 500,00.
C	
C	 3 250,00.
D	
D	 4 500,00.
E	
E	 9 000,00.
QUESTÃO 166	
Visando atrair mais clientes, o gerente de uma loja 
anunciou uma promoção em que cada cliente que realizar 
uma compra pode ganhar um voucher para ser usado 
em sua próxima compra. Para ganhar seu voucher, 
o cliente precisa retirar, ao acaso, uma bolinha de dentro 
de cada uma das duas urnas A e B disponibilizadas pelo 
gerente, nas quais há apenas bolinhas pretas e brancas. 
Atualmente, a probabilidade de se escolher, ao acaso, 
uma bolinha preta na urna A é igual a 20% e a probabilidade 
de se escolher uma bolinha preta na urna B é 25%. 
Ganha o voucher o cliente que retirar duas bolinhas pretas, 
uma de cada urna.
Com o passar dos dias, o gerente percebeu que, para a 
promoção ser viável aos negócios, era preciso alterar 
a probabilidade de acerto do cliente sem alterar a regra 
da promoção. Para isso, resolveu alterar a quantidade de 
bolinhas brancas na urna B de forma que a probabilidade 
de um cliente ganhar o voucher passasse a ser menor ou 
igual a 1%. Sabe-se que a urna B tem 4 bolinhas pretas e 
que, em ambas as urnas, todas as bolinhas têm a mesma 
probabilidade de serem retiradas.
Qual é o número mínimo de bolinhas brancas que o 
gerente deve adicionar à urna B?
A	
A	 20
B	
B	 60
C	
C	 64
D	
D	 68
E	
E	 80
*020125AM26*",0.502285,266.0,19.0,0.0602,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023,141142,CH,,0.485891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,118063,CH,,0.520209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,111887,LC,,0.584071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,141513,MT,,0.593463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,87989,CN,,0.770308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,63635,CH,,0.785601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,39385,MT,,0.90323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,141776,LC,,0.694629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140453,CH,,0.720858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,48754,CH,,0.662132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,111446,MT,,0.821436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,125977,MT,,0.781954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,111466,CN,,0.882885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,140543,CH,,0.826424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,95744,CH,,0.683196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,140534,CH,,0.60829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,140440,CH,"O oitavo número pentagonal é 
A	
A	 59.
B	
B	 83.
C	
C	 86.
D	
D	 89.
E	
E	 92.
QUESTÃO 153	
A figura ilustra uma roda-gigante no exato instante em 
que a cadeira onde se encontra a pessoa P está no ponto 
mais alto dessa roda-gigante.
P
Solo
Com o passar do tempo, à medida que a roda-gigante 
gira, com velocidade angular constante e no sentido 
horário, a altura da cadeira onde se encontra a pessoa P, 
em relação ao solo, vai se alterando.
*020125AM22*",0.449349,86.0,10.75,0.093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,120648,LC,"MT • 2º DIA • CADERNO 5 • AMARELO
QUESTÃO 149	
No alojamento de uma universidade, há alguns quartos com o padrão superior ao dos demais. Um desses quartos 
ficou disponível, e muitos estudantes se candidataram para morar no local. Para escolher quem ficará com o quarto, 
um sorteio será realizado. Para esse sorteio, cartões individuais com os nomes de todos os estudantes inscritos serão 
depositados em uma urna, sendo que, para cada estudante de primeiro ano, será depositado um único cartão com 
seu nome; para cada estudante de segundo ano, dois cartões com seu nome; e, para cada estudante de terceiro ano, 
três cartões com seu nome. Foram inscritos 200 estudantes de primeiro ano, 150 de segundo ano e 100 de terceiro 
ano. Todos os cartões têm a mesma probabilidade de serem sorteados.
Qual a probabilidade de o vencedor do sorteio ser um estudante de terceiro ano?
A	
A	  1",0.8101,151.0,18.88,0.1325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,43890,CN,,0.808436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,82754,CN,,0.877746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,86347,CN,,0.767268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,26042,CN,,0.836825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,48492,CN,,0.894049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,140857,LC,,0.356144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140847,LC,,0.562524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140595,LC,*020125AM32*,0.78224,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,83378,CN,,0.240586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,126604,CN,,0.58145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,54162,CN,,0.887658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,82333,CN,,0.878915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,60037,CN,,0.860195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,125888,MT,,0.914694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,83552,CN,,0.83505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,47231,CN,,0.911651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,141233,LC,,0.623521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,141118,CH,,0.597115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,140581,CH,,0.661738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,140612,CH,,0.548118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,141136,CH,"2 000,00
Administração",0.933256,3.0,3.0,0.3333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2023,141570,MT,,0.703009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,37441,MT,,0.935345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,24523,MT,,0.924466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,141802,LC,2º DIA • CADERNO 5 • AMARELO,0.492278,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,141212,LC,"MT • 2º DIA • CADERNO 5 • AMARELO
QUESTÃO 177	
O gráfico expõe alguns números da gripe A-H1N1. Entre as categorias que estão em processo de imunização, 
uma já está completamente imunizada, a dos trabalhadores da saúde.
Adultos entre 20 e 29 anos
0,0%
Crianças de 6 meses a 2 anos
Gestantes
Doentes crônicos
Indígenas
10,0% 20,0%
30,0% 40,0% 50,0% 60,0% 70,0% 80,0% 90,0% 100,0%
Trabalhadores da saúde
Números da campanha contra a gripe A-H1N1
Época, 26 abr. 2010 (adaptado).
De acordo com o gráfico, entre as demais categorias, a que está mais exposta ao vírus da gripe A-H1N1 é a 
categoria de
A	
A	 indígenas. 
B	
B	 gestantes. 
C	
C	 doentes crônicos. 
D	
D	 adultos entre 20 e 29 anos.
E	
E	 crianças de 6 meses a 2 anos.
QUESTÃO 178	
A figura representa uma escada com três degraus, construída em concreto maciço, com suas medidas especificadas.
Nessa escada, pisos e espelhos têm formato retangular, e as paredes laterais têm formato de um polígono cujos 
lados adjacentes são perpendiculares. Pisos, espelhos e paredes laterais serão revestidos em cerâmica.
A área a ser revestida em cerâmica, em metro quadrado, mede
A	
A	 1,20.
B	
B	 1,35.
C	
C	 1,65.
D	
D	 1,80.
E	
E	 1,95.
*020125AM30*",0.631075,207.0,11.5,0.1256,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023,140815,CH,,0.560044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,125684,CH,"e
B	
B	  1",0.623594,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,141046,CH,,0.589312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,140214,CH,,0.639476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,141229,LC,"MT • 2º DIA • CADERNO 5 • AMARELO
QUESTÃO 144	
O gerente de uma fábrica pretende comparar a evolução das vendas de dois produtos similares (I e II). Para isso, 
passou a verificar o número de unidades vendidas de cada um desses produtos em cada mês. Os resultados dessa 
verificação, para os meses de abril a junho, são apresentados na tabela. 
Produto
Vendas
em abril
(unidade)
Vendas
em maio
(unidade)
Vendas
em junho
(unidade)
l",0.747065,76.0,19.0,0.1053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,140880,LC,,0.697223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,60978,CN,,0.820892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,48641,CN,,0.825754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,140499,CH,,0.532173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,15035,LC,,0.496353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,141707,LC,,0.879235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140785,LC,,0.596803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140743,LC,,0.553962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,117634,MT,"O gerente estava decidido a cessar a produção do produto II no mês seguinte àquele em que as vendas do 
produto I superassem as do produto II.
Suponha que a variação na quantidade de unidades vendidas dos produtos I e II se manteve, mês a mês, como 
no período representado na tabela.
Em qual mês o produto II parou de ser produzido?
A	
A	 Junho.
B	
B	 Julho.
C	
C	 Agosto.
D	
D	 Setembro.
E	
E	 Outubro.
QUESTÃO 145	
Uma empresa de transporte faz regularmente um levantamento do número de viagens realizadas durante o dia 
por todos os 160 motoristas cadastrados em seu aplicativo. Em um certo dia, foi gerado um relatório, por meio de um 
gráfico de barras, no qual se relacionaram a quantidade de motoristas com a quantidade de viagens realizadas até 
aquele instante do dia.
Quantidade de viagens realizadas
Quantidade de motoristas",0.918496,145.0,13.18,0.1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,141204,LC,"MT • 2º DIA • CADERNO 5 • AMARELO
QUESTÃO 179	
Uma pessoa comprou um ingresso para o cinema em cuja entrada está afixado um mapa com a representação 
bidimensional do posicionamento das poltronas, conforme a figura. Essa pessoa, após consultar o mapa, começou 
a subir uma das escadas e parou na posição indicada pela estrela, direcionada para o norte. Ela conferiu seu bilhete 
e observou que, para encontrar sua poltrona, deveria partir do ponto onde estava, continuar subindo a escada na 
direção norte por mais quatro fileiras e olhar à sua direita, e sua poltrona será a terceira.
Fileiras
Escada
Escada
Poltrona
Posições
Tela
Entrada
A
B
C
D
E
F
G
H
I
J",0.4777,116.0,29.0,0.0862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,140468,CH,,0.677914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,141123,CH,,0.844646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,117631,CN,,0.621239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,125929,MT,,0.89942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,140884,LC,,0.759427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140899,LC,,0.771052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140430,CH,,0.767381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,14389,MT,,0.821175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,47317,CN,,0.771145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,140657,CH,,0.67049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,140944,LC,,0.872112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,111665,CN,,0.740181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,140920,LC,"MT • 2º DIA • CADERNO 5 • AMARELO
QUESTÃO 170	
Uma loja vende seus produtos de duas formas: 
à vista ou financiado em três parcelas mensais iguais. 
Para definir o valor dessas parcelas nas vendas 
financiadas, a loja aumenta em 20% o valor do produto 
à vista e divide esse novo valor por 3. A primeira parcela 
deve ser paga no ato da compra, e as duas últimas, 
em 30 e 60 dias após a compra.
Um cliente da loja decidiu comprar, de forma financiada, 
um produto cujo valor à vista é R$ 1 500,00.
Utilize 5,29 como aproximação para 
28.
A taxa mensal de juros compostos praticada nesse 
financiamento é de
A	
A	 6,7%
B	
B	 10%
C	
C	 20%
D	
D	 21,5%
E	
E	 23,3%
QUESTÃO 171	
Para concretar a laje de sua residência, uma pessoa 
contratou uma construtora. Tal empresa informa que o 
preço y do concreto bombeado é composto de duas 
partes: uma fixa, chamada de taxa de bombeamento, 
e uma variável, que depende do volume x de concreto 
utilizado. Sabe-se que a taxa de bombeamento custa 
R$ 500,00 e que o metro cúbico do concreto bombeado 
é de R$ 250,00.
A expressão que representa o preço y em função do 
volume x, em metro cúbico, é
A	
A	 y = 250x
B	
B	 y = 500x
C	
C	 y = 750x
D	
D	 y = 250x + 500
E	
E	 y = 500x + 250
QUESTÃO 172	
Uma empresa de segurança domiciliar oferece o serviço 
de patrulha noturna, no qual vigilantes em motocicletas 
fazem o monitoramento periódico de residências. 
A empresa conta com uma base, de onde acompanha 
o trajeto realizado pelos vigilantes durante as patrulhas 
e orienta o deslocamento de equipes de reforço quando 
necessário. Numa patrulha rotineira, sem ocorrências, 
um vigilante conduziu sua motocicleta a uma velocidade 
constante durante todo o itinerário estabelecido, levando 
30 minutos para conclusão. De acordo com os registros 
do GPS alocado na motocicleta, a distância da posição 
do vigilante à base, ao longo do tempo de realização do 
trajeto, é descrita pelo gráfico.
Distância do vigilante em relação 
à base em função do tempo
Tempo (min)",0.663574,359.0,27.62,0.1281,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023,48324,MT,,0.920428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,66330,CN,,0.935482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,141566,MT,,0.906344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,140765,LC,,0.610299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,16795,MT,,0.879221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,54804,CN,,0.833751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,28657,CH,,0.80316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,98278,MT,,0.899866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,125933,MT,,0.892053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,14410,MT,,0.868383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,117823,CN,,0.855609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,141723,CN,,0.667058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,88557,CN,,0.831149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,60689,CN,,0.812876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,140732,LC,,0.530868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140942,LC,,0.569693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140905,LC,,0.917822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,120115,LC,,0.644922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,141363,CH,,0.67026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,141582,MT,,0.948798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,140819,CH,,0.869904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,97007,LC,"MT • 2º DIA • CADERNO 5 • AMARELO
QUESTÃO 173	
Um supermercado conta com cinco caixas disponíveis 
para pagamento. Foram instaladas telas que apresentam 
o tempo médio gasto por cada caixa para iniciar e finalizar o 
atendimento de cada cliente, e o número de pessoas 
presentes na fila de cada caixa em tempo real. Um cliente, 
na hora de passar sua compra, sabendo que cada um 
dos cinco caixas iniciará um novo atendimento naquele 
momento, pretende gastar o menor tempo possível de 
espera na fila. Ele observa que as telas apresentavam as 
informações a seguir.
•	 Caixa I: atendimento 12 minutos, 5 pessoas na fila.
•	 Caixa II: atendimento 6 minutos, 9 pessoas na fila.
•	 Caixa III: atendimento 5 minutos, 6 pessoas na fila.
•	 Caixa IV: atendimento 15 minutos, 2 pessoas na fila.
•	 Caixa V: atendimento 9 minutos, 3 pessoas na fila.
Para alcançar seu objetivo, o cliente deverá escolher o caixa
A	
A	 I.
B	
B	 II.
C	
C	 III.
D	
D	 IV.
E	
E	 V.
QUESTÃO 174	
As figuras pintadas no quadro da sala de estar de 
uma residência representam as silhuetas de parte das 
torres de um castelo e, ao fundo, a de uma lua cheia. 
A lua foi pintada na forma de um círculo, e o telhado da 
torre mais alta, na forma de triângulo equilátero, foi pintado 
sobrepondo parte da lua. O centro da lua coincide com um 
dos vértices do telhado da torre mais alta.
Nesse quadro, a parte da lua escondida atrás da torre 
mais alta do castelo pode ser representada por um
A	
A	 cone.
B	
B	 setor circular.
C	
C	 segmento circular.
D	
D	 triângulo isósceles.
E	
E	 arco de circunferência.
QUESTÃO 175	
Na planta baixa de um clube, a piscina é representada 
por um quadrado cuja área real mede 400 m². Ao redor 
dessa piscina, será construída uma calçada, de largura 
constante igual a 5 m.
Calçada
Piscina
5 m
5 m
5 m
5 m
Qual é a medida da área, em metro quadrado, ocupada 
pela calçada?
A	
A	 1 000
B	
B	 900
C	
C	 600
D	
D	 500
E	
E	 400
QUESTÃO 176	
Uma pessoa caminha por 30 minutos e utiliza um 
aplicativo instalado em seu celular para monitorar a 
variação da intensidade do sinal de internet recebido 
pelo aparelho durante o deslocamento. Chegando ao seu 
destino, o aplicativo forneceu este gráfico:
Intensidade do sinal de internet
Tempo (min)",0.713591,406.0,15.04,0.101,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023,40724,CN,,0.387897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,85436,CN,,0.852384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,141715,LC,,0.626231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,81742,MT,,0.79327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,28932,MT,,0.879102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,141260,LC,"MT • 2º DIA • CADERNO 5 • AMARELO
QUESTÃO 154	
Um professor, para promover a aprendizagem dos 
estudantes em estatística, propôs uma atividade. O objetivo 
era verificar o percentual de estudantes com massa corporal 
abaixo da média e altura acima da média de um grupo de 
estudantes. Para isso, usando uma balança e uma fita 
métrica, avaliou uma amostra de dez estudantes, anotando as 
medidas observadas. O gráfico apresenta a massa corporal, 
em quilograma, e a altura, em metro, obtidas na atividade.
Massa corporal e altura de estudantes
Altura (m)
Massa corporal (kg)",0.683612,94.0,18.8,0.1702,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,83558,CN,,0.723054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,60332,CN,,0.832923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,63155,CN,,0.793486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,140194,CH,,0.765914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,14994,MT,,0.797089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,84857,MT,,0.823268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,140869,LC,,0.868677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,141474,LC,,0.502227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,140949,LC,,0.691122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023,125687,CH,,0.647028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,141388,CH,,0.636753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,87721,CN,,0.733376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023,48747,CH,,0.528659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,140376,CH,,0.560997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,141448,LC,"MT • 2º DIA • CADERNO 5 • AMARELO
QUESTÃO 141	
O calendário maia apresenta duas contagens 
simultâneas de anos, o chamado ano Tzolkim, composto 
por 260 dias e que determinava o calendário religioso, 
e o ano Haab, composto por 365 dias e que determinava o 
calendário agrícola. Um historiador encontrou evidências 
de que gerações de uma mesma família governaram certa 
comunidade maia pelo período de 20 ciclos, sendo cada 
ciclo formado por 52 anos Haab.
Disponível em: www.suapesquisa.com. Acesso em: 20 ago. 2014.
De acordo com as informações fornecidas, durante 
quantos anos Tzolkim aquela comunidade maia foi 
governada por tal família?
A	
A	 741
B	
B	 1 040
C	
C	 1 460
D	
D	 2 100
E	
E	 5 200
QUESTÃO 142	
Sejam a, b e c as medidas dos lados de um triângulo 
retângulo, tendo a como medida da hipotenusa. Esses 
valores a, b e c são, respectivamente, os diâmetros dos 
círculos C1, C2 e C3, como apresentados na figura.
Círculo C1
Círculo C2
Círculo C3
c
a
b
Observe que essa construção assegura, pelo teorema 
de Pitágoras, que área (C1) = área (C2) + área (C3).
Um professor de matemática era conhecedor dessa 
construção e, confraternizando com dois amigos em uma 
pizzaria onde são vendidas pizzas somente em formato 
de círculo, lançou um desafio: mesmo sem usar um 
instrumento de medição, poderia afirmar com certeza se 
a área do círculo correspondente à pizza que ele pedisse 
era maior, igual ou menor do que a soma das áreas das 
pizzas dos dois amigos. Assim, foram pedidas três pizzas. 
O professor as dividiu ao meio e formou um triângulo com 
os diâmetros das pizzas, conforme indicado na figura.
Meia pizza do amigo 2
Meia pizza do
amigo 1
Meia pizza do professor
de matemática
α
A partir da medida do ângulo a, o professor afirmou 
que a área de sua pizza é maior do que a soma das áreas 
das outras duas pizzas.
A área da pizza do professor de matemática é maior do 
que a soma das áreas das outras duas pizzas, pois
A	
A	 0° < a < 90°
B	
B	 a = 90°
C	
C	 90° < a < 180°
D	
D	 a = 180°
E	
E	 180° < a < 360°
QUESTÃO 143	
Entre maratonistas, um parâmetro utilizado é o de 
economia de corrida (EC). O valor desse parâmetro é 
calculado pela razão entre o consumo de oxigênio, em 
mililitro (mL) por minuto (min), e a massa, em quilograma (kg), 
do atleta correndo a uma velocidade constante.
Disponível em: www.treinamentoonline.com.br. Acesso em: 23 out. 2019 (adaptado).
Um maratonista, visando melhorar sua performance, 
auxiliado por um médico, mensura o seu consumo de 
oxigênio por minuto a velocidade constante. Com base 
nesse consumo e na massa do atleta, o médico calcula 
o EC do atleta.
A unidade de medida da grandeza descrita pelo 
parâmetro EC é
A	
A	  
min
mL kg
⋅
B	
B	  
mL
min kg
⋅
C	
C	  min mL
kg
⋅
D	
D	  min kg
mL
⋅
E	
E	  mL kg
min
⋅
*020125AM18*",0.466988,510.0,22.17,0.1275,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023,140959,LC,"18 20
22 24
26 28 30
Por quantos minutos, durante essa caminhada, o celular 
dessa pessoa ficou sem receber sinal de internet?
A	
A	 6
B	
B	 8
C	
C	 10
D	
D	 14
E	
E	 24
*020125AM29*",0.920735,39.0,19.5,0.0769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
