id,ano,area,escolhido,label,acertou,conf_logprob,conf_verbal,verbal_motivo,verbal_raw,conf_ptrue,ptrue_metodo
questao_158,2023,MT,C,D,False,0.468975,,sem_numero,____ **Explicação:** O gerente calculou a expressão V de x,0.001004,sim_dist
questao_160,2023,MT,C,D,False,0.499872,0.95,ok,95 Explicação: O pescador já tem um custo fix,,ausente
questao_161,2023,MT,A,D,False,0.719077,0.0,ok,(0-10) ``` 90 ``` ```,,ausente
questao_162,2023,MT,D,A,False,0.918798,,sem_numero,____ **Explicação:** Vamos analisar as probabilidades de cada tipo de senha,,ausente
questao_163,2023,MT,C,E,False,0.892408,0.9,ok,"**90** **Explicação:** O problema define que,",,ausente
questao_165,2023,MT,C,E,False,0.871367,0.95,ok,95 Vamos analisar o problema. Há 200 estudantes,,ausente
questao_166,2023,MT,C,A,False,0.852316,1.0,ok,100 **Explicação:** O problema pede para determinar a,,ausente
questao_167,2023,MT,C,B,False,0.944574,0.0,ok,0-20 21-40 41-6,0.001317,sim_dist
questao_171,2023,MT,A,D,False,0.931127,,sem_numero,**Justificativa:** A análise do período de vendas dos produtos,,ausente
questao_173,2023,MT,C,C,True,0.925333,,sem_numero,_________ **Justificativa:** A confiança é alta porque o valor,,ausente
questao_174,2023,MT,C,A,False,0.742018,,sem_numero,____ **Explicação:** Vamos analisar o problema. * **,,ausente
questao_175,2023,MT,C,D,False,0.921122,,sem_numero,____ **Explicação:** Vamos analisar o problema: * **,,ausente
questao_178,2023,MT,A,C,False,0.533593,0.0,ok,``` 0.0 ``` ``` 0 ``` ```,0.001229,sim_dist
questao_180,2023,MT,C,B,False,0.727386,,sem_numero,______ **Explicação:** O parâmetro EC (Economia de Corr,,ausente
questao_01,2024,LC,D,A,False,0.61878,0.95,ok,"95 **Justificativa:** A resposta ""D) perspectiva",,ausente
questao_05,2024,LC,A,A,True,0.979739,1.0,ok,100 Justificativa: A resposta A) repúdio,,ausente
questao_06,2024,LC,B,C,False,0.985363,1.0,ok,100 **Explicação:** A resposta B) é a,,ausente
questao_07,2024,LC,D,B,False,0.905654,1.0,ok,"100 **Justificativa:** O poema ""Rua",,ausente
questao_08,2024,LC,A,E,False,0.974976,1.0,ok,100 **Explicação:** A resposta correta é A,,ausente
questao_09,2024,LC,D,D,True,0.444415,1.0,ok,"100 Justificativa: A resposta ""D"" é",,ausente
questao_10,2024,LC,A,A,True,0.996357,1.0,ok,"100 **Justificativa:** A resposta ""A)",,ausente
questao_11,2024,LC,D,D,True,0.988214,1.0,ok,100 **Justificativa:** O texto original é uma,,ausente
questao_13,2024,LC,C,E,False,0.723438,1.0,ok,"100 Justificativa: A resposta ""C"" é a",,ausente
questao_14,2024,LC,C,B,False,0.908271,1.0,ok,100 **Justificativa:** A resposta C é a,,ausente
questao_15,2024,LC,D,D,True,0.568043,1.0,ok,"100 **Justificativa:** A resposta ""D)",,ausente
questao_17,2024,LC,B,B,True,0.395663,1.0,ok,"100 **Justificativa:** A resposta B) """,,ausente
questao_19,2024,LC,B,B,True,0.876739,1.0,ok,100 Justificativa: A resposta B) é a,,ausente
questao_20,2024,LC,B,B,True,0.951208,1.0,ok,"100 Justificativa: A resposta ""B"" é",,ausente
questao_21,2024,LC,C,C,True,0.426491,1.0,ok,100 **Análise da resposta:** A resposta C),,ausente
questao_22,2024,LC,C,E,False,0.987435,0.85,ok,85 Justificativa: A resposta C) apresenta elementos relevantes,,ausente
questao_24,2024,LC,C,C,True,0.572385,1.0,ok,100 Justificativa: A resposta C) é a mais,,ausente
questao_25,2024,LC,B,B,True,0.656667,1.0,ok,100 **Justificativa:** A resposta B) é,,ausente
questao_26,2024,LC,C,D,False,0.905789,,sem_numero,____ **Análise da resposta:** A resposta C) defende a,,ausente
questao_28,2024,LC,C,B,False,0.464841,0.95,ok,"95 Justificativa: A resposta C é a mais adequada,",,ausente
questao_29,2024,LC,A,A,True,0.991198,1.0,ok,100 Justificativa: A resposta A) é a,,ausente
questao_30,2024,LC,A,D,False,0.91704,1.0,ok,100 Justificativa: A resposta A) é a mais,,ausente
questao_31,2024,LC,C,D,False,0.998361,1.0,ok,100 **Justificativa:** A resposta C) é,,ausente
questao_32,2024,LC,A,D,False,0.86279,0.0,ok,0 Justificativa: A resposta A) é uma interpretação superficial,,ausente
questao_33,2024,LC,C,C,True,0.991846,0.95,ok,95 **Justificativa:** A resposta C é a mais,,ausente
questao_34,2024,LC,A,B,False,0.725542,1.0,ok,100 Justificativa: A resposta A) é a,,ausente
questao_35,2024,LC,D,D,True,0.997903,1.0,ok,100 Justificativa: A resposta D) é a,,ausente
questao_36,2024,LC,C,E,False,0.808774,,sem_numero,____ **Justificativa:** A resposta C) potencializar o alcance,,ausente
questao_37,2024,LC,C,D,False,0.788916,1.0,ok,100 Justificativa: A resposta C) é a mais,,ausente
questao_38,2024,LC,D,D,True,0.960292,1.0,ok,100 Justificativa: A resposta D) é a,,ausente
questao_39,2024,LC,C,C,True,0.995298,1.0,ok,100 **Justificativa:** A resposta C é a,,ausente
questao_40,2024,LC,E,E,True,0.978767,1.0,ok,100 Justificativa: A resposta E) é a,,ausente
questao_41,2024,LC,C,C,True,0.988929,1.0,ok,100 Justificativa: A resposta C) destaca a,,ausente
questao_42,2024,LC,D,B,False,0.456367,1.0,ok,100 Justificativa: A resposta D) é a mais,,ausente
questao_43,2024,LC,E,E,True,0.743346,1.0,ok,"100 **Justificativa:** A resposta ""E""",,ausente
questao_44,2024,LC,D,C,False,0.671824,1.0,ok,"100 **Justificativa:** A resposta ""D""",,ausente
questao_45,2024,LC,C,E,False,0.948447,0.95,ok,"95 Justificativa: A) situacional, pois o",,ausente
questao_46,2024,CH,A,A,True,0.988835,,sem_numero,"____ **Justificativa:** A resposta ""A) Soberania",,ausente
questao_47,2024,CH,C,C,True,0.460613,,sem_numero,____ **Justificativa:** O texto aborda a necessidade de implementar,,ausente
questao_48,2024,CH,C,B,False,0.660884,,sem_numero,"____ **Justificativa:** A resposta ""C) Consenso multip",,ausente
questao_49,2024,CH,C,C,True,0.996962,1.0,ok,"100 **Justificativa:** O texto original, em",,ausente
questao_50,2024,CH,B,A,False,0.329893,1.0,ok,100 Justificativa: A resposta está correta porque a,,ausente
questao_51,2024,CH,A,D,False,0.414165,0.0,ok,0 Justificativa: A resposta é incorreta. A Constituição de,,ausente
questao_52,2024,CH,C,C,True,0.994202,,sem_numero,____ **Explicação:** O texto descreve o processo de racioc,,ausente
questao_53,2024,CH,C,E,False,0.834318,1.0,ok,"100 **Justificativa:** A cartografia, em",,ausente
questao_54,2024,CH,D,D,True,0.583538,1.0,ok,"100 **Justificativa:** A resposta ""D)",,ausente
questao_55,2024,CH,A,B,False,0.421344,1.0,ok,"100 **Justificativa:** A resposta ""A""",,ausente
questao_56,2024,CH,A,A,True,0.996659,1.0,ok,100 **Explicação:** A resposta correta é A,,ausente
questao_57,2024,CH,E,E,True,0.992943,,sem_numero,____ **Justificativa:** O texto descreve um sistema que se,,ausente
questao_58,2024,CH,A,C,False,0.988936,0.0,ok,"0 Justificativa: A resposta ""A) recuperação de sua participação",,ausente
questao_59,2024,CH,E,E,True,0.494925,,sem_numero,____ **Justificativa:** O texto enfatiza que os objetos complex,,ausente
questao_60,2024,CH,D,D,True,0.914723,1.0,ok,100 Justificativa: A resposta D) é a,,ausente
questao_61,2024,CH,A,A,True,0.997647,1.0,ok,"100 Justificativa: A resposta ""Cuidado,",,ausente
questao_62,2024,CH,C,D,False,0.565929,1.0,ok,100 Justificativa: O texto descreve como o,,ausente
questao_63,2024,CH,A,B,False,0.987413,1.0,ok,100 **Justificativa:** O texto apresenta uma linguagem,,ausente
questao_64,2024,CH,A,A,True,0.305646,1.0,ok,"100 **Justificativa:** A resposta ""A)",,ausente
questao_65,2024,CH,D,D,True,0.681875,1.0,ok,100 **Justificativa:** O texto original enfatiza,,ausente
questao_66,2024,CH,C,B,False,0.989503,0.95,ok,95 Justificativa: A resposta C é a mais adequada,,ausente
questao_67,2024,CH,B,E,False,0.446145,1.0,ok,100 Justificativa: A resposta está incorreta. A,,ausente
questao_68,2024,CH,A,B,False,0.97208,0.0,ok,**0** **Explicação:** O Black Lives Matter é um,,ausente
questao_70,2024,CH,A,D,False,0.864395,1.0,ok,"100 Justificativa: A resposta ""A) organização",,ausente
questao_71,2024,CH,A,A,True,0.985668,1.0,ok,"100 Justificativa: O movimento social mencionado, Las",,ausente
questao_73,2024,CH,A,A,True,0.66922,0.0,ok,"0 Justificativa: A resposta ""A) estatuto epistem",,ausente
questao_74,2024,CH,B,B,True,0.860476,1.0,ok,"100 Justificativa: A resposta ""B"" é",,ausente
questao_75,2024,CH,D,C,False,0.693358,0.95,ok,"95 Justificativa: A resposta ""D) política ind",,ausente
questao_76,2024,CH,D,D,True,0.609841,1.0,ok,100 Justificativa: O texto apresentado é sobre a,,ausente
questao_77,2024,CH,A,E,False,0.445632,0.0,ok,"0 Justificativa: A resposta ""A) planejamento familiar""",,ausente
questao_79,2024,CH,C,B,False,0.316553,1.0,ok,"100 **Justificativa:** A resposta ""C""",,ausente
questao_80,2024,CH,C,C,True,0.787969,1.0,ok,100 **Justificativa:** O texto menciona que a,,ausente
questao_81,2024,CH,A,A,True,0.997773,1.0,ok,"100 **Justificativa:** A resposta ""A)",,ausente
questao_82,2024,CH,A,E,False,0.895693,1.0,ok,100 Justificativa: A) A circulação de,,ausente
questao_83,2024,CH,D,D,True,0.816359,1.0,ok,100 Justificativa: O texto Aristóteles def,,ausente
questao_84,2024,CH,D,E,False,0.990031,1.0,ok,100 Justificativa: O texto menciona que as universidades,,ausente
questao_85,2024,CH,B,B,True,0.506046,1.0,ok,100 Justificativa: A resposta B) é a mais,,ausente
questao_86,2024,CH,D,B,False,0.951576,1.0,ok,100 **Justificativa:** O texto descreve a,,ausente
questao_87,2024,CH,A,C,False,0.823033,1.0,ok,100 Explicação: A) Planícies costeiras,,ausente
questao_88,2024,CH,D,E,False,0.845297,1.0,ok,100 **Justificativa:** O texto dos sanitar,,ausente
questao_89,2024,CH,B,C,False,0.485901,,sem_numero,____ **Justificativa:** O texto descreve o impacto do romp,,ausente
questao_90,2024,CH,A,E,False,0.953988,0.0,ok,"0 Justificativa: A resposta ""A) expansão estratégica",,ausente
questao_92,2024,CN,D,D,True,0.959532,1.0,ok,100 **Justificativa:** O exoesqueleto,,ausente
questao_94,2024,CN,A,D,False,0.63627,,sem_numero,"**Justificativa:** A resposta ""A) ósseo""",,ausente
questao_95,2024,CN,A,D,False,0.928023,0.9,ok,**90** Justificativa: A resposta A) é,0.001507,sim_dist
questao_96,2024,CN,A,E,False,0.483294,,sem_numero,"____ **Justificativa:** A resposta ""A) Rim"" é",,ausente
questao_97,2024,CN,A,B,False,0.995085,,sem_numero,**Justificativa:** A rotação de culturas é um dos principais,,ausente
questao_98,2024,CN,C,B,False,0.894358,,sem_numero,____ **Justificativa:** A confiança é alta porque a afirmação,,ausente
questao_100,2024,CN,A,A,True,0.997292,,sem_numero,**Explicação:** A resposta correta é A) desnaturação,,ausente
questao_107,2024,CN,E,E,True,0.846702,1.0,ok,"100 **Justificativa:** A resposta ""E""",,ausente
questao_109,2024,CN,C,D,False,0.800921,,sem_numero,____ **Explicação:** O problema descreve um cenário onde a percep,,ausente
questao_112,2024,CN,C,A,False,0.777236,0.0,ok,0 **Justificativa:** A técnica de PCR é usada para,,ausente
questao_114,2024,CN,A,D,False,0.531728,1.0,ok,____ **Resposta:** 100 **Explicação:** Vamos,,ausente
questao_115,2024,CN,D,B,False,0.595408,,sem_numero,"____ **Justificativa:** A resposta D é a mais adequada,",,ausente
questao_117,2024,CN,A,C,False,0.648336,,sem_numero,____ **Explicação:** Vamos calcular a quantidade de metano necessária para,,ausente
questao_119,2024,CN,C,D,False,0.961954,0.7,ok,**A) 70%** **B) 60,,ausente
questao_121,2024,CN,D,B,False,0.642427,,sem_numero,"**Explicação:** A resposta ""D) hepatite B"" é",,ausente
questao_127,2024,CN,D,A,False,0.618737,1.0,ok,100 Justificativa: A resposta D é a mais,,ausente
questao_134,2024,CN,A,E,False,0.989378,,sem_numero,"**Explicação:** A resposta ""A"" está correta. Os",,ausente
questao_136,2024,MT,C,C,True,0.428545,,sem_numero,**Justificativa:** A análise do quadro e a compreensão do tempo,,ausente
questao_138,2024,MT,D,B,False,0.624941,,sem_numero,____ **Explicação:** A expressão V é a soma dos valores que,,ausente
questao_140,2024,MT,C,E,False,0.955904,,sem_numero,____ **Explicação:** O problema pede para determinar a área do vão,,ausente
questao_142,2024,MT,C,D,False,0.97549,0.7,ok,______ Resposta: ______ A) 70 B) 8,,ausente
questao_143,2024,MT,A,B,False,0.383587,1.0,ok,100 **Explicação:** Vamos analisar o problema. O,,ausente
questao_146,2024,MT,C,E,False,0.709336,0.9,ok,**90** **80** **70**,,ausente
questao_147,2024,MT,C,A,False,0.570136,0.95,ok,____ **Resposta:** 95 **Explicação:** A criança,,ausente
questao_148,2024,MT,C,D,False,0.968076,,sem_numero,____ **Explicação:** Vamos analisar o problema passo a passo:,,ausente
questao_150,2024,MT,C,D,False,0.423396,1.0,ok,100 **Explicação:** O campo do Maracanã,0.00029,sim_dist
questao_151,2024,MT,A,A,True,0.780789,,sem_numero,____ **Explicação:** O problema define que o artesão deve comprar,,ausente
questao_152,2024,MT,A,B,False,0.514968,,sem_numero,____ **Explicação:** Vamos analisar o problema: * João,,ausente
questao_155,2024,MT,A,B,False,0.631541,1.0,ok,______ **Explicação:** A soma das notas é 100,,ausente
questao_158,2024,MT,C,C,True,0.659547,,sem_numero,** ** ** ** ** ** ** **,,ausente
questao_159,2024,MT,C,D,False,0.950353,0.0,ok,**Justificativa:** **0** **Explicação:**,,ausente
questao_160,2024,MT,D,C,False,0.710831,,sem_numero,______ **Explicação:** A resposta correta é D. A relação,,ausente
questao_161,2024,MT,C,C,True,0.898337,,sem_numero,____ **Explicação:** O problema nos fornece o custo total para três,,ausente
questao_162,2024,MT,C,E,False,0.967245,,sem_numero,______ Resposta: ______ --- **Análise da resposta:** A,,ausente
questao_163,2024,MT,A,C,False,0.477057,,sem_numero,____ **Explicação:** Vamos analisar o problema passo a passo:,0.001414,sim_dist
questao_164,2024,MT,E,E,True,0.536565,0.95,ok,____ **Resposta:** 95 **Justificativa:** A,,ausente
questao_168,2024,MT,A,C,False,0.698577,0.05,ok,____ Vamos analisar o problema. Uma varanda retangular tem 5,0.001169,sim_dist
questao_169,2024,MT,D,A,False,0.632966,1.0,ok,100 **Explicação:** A área de um triângulo,,ausente
questao_172,2024,MT,C,C,True,0.846736,0.02,ok,____ **Explicação:** A expressão dada é: M índice 2,,ausente
questao_173,2024,MT,C,A,False,0.451321,1.0,ok,100 **Explicação:** O contrato original estabeleceu que,,ausente
questao_174,2024,MT,C,B,False,0.714788,,sem_numero,____ **Explicação:** Vamos analisar o problema. O engenheiro redu,,ausente
questao_175,2024,MT,C,E,False,0.923168,,vazio,,,ausente
questao_177,2024,MT,C,A,False,0.9957,,sem_numero,**Explicação:** O cliente deseja minimizar o valor total dos pagamentos,,ausente
questao_178,2024,MT,C,D,False,0.991873,0.01,ok,____ **Explicação:** A escala utilizada é 1 para 4,,ausente
