model,id,ano,area,difficulty_score,escolhido,label,acertou,confianca,conf_metodo,conf_app,n_predict
qwen2.5-0.5b,questao_25,2024,LC,0.705995,E,B,False,0.328705,letra,0.656913,4
qwen2.5-0.5b,questao_26,2024,LC,0.793942,E,D,False,0.257609,letra,0.451987,4
qwen2.5-0.5b,questao_28,2024,LC,0.887701,B,B,True,0.220869,letra,0.623321,4
qwen2.5-0.5b,questao_29,2024,LC,0.80011,D,A,False,0.401876,letra,0.751484,4
qwen2.5-0.5b,questao_30,2024,LC,0.730021,E,D,False,0.294541,letra,0.633298,4
qwen2.5-0.5b,questao_31,2024,LC,0.734799,D,D,True,0.541336,letra,0.639139,4
qwen2.5-0.5b,questao_32,2024,LC,0.673857,E,D,False,0.269989,letra,0.520103,4
qwen2.5-0.5b,questao_33,2024,LC,0.582601,D,C,False,0.263894,letra,0.725573,4
qwen2.5-0.5b,questao_34,2024,LC,0.613534,B,B,True,0.53742,letra,0.693391,4
qwen2.5-0.5b,questao_35,2024,LC,0.648121,E,D,False,0.521955,letra,0.668445,4
qwen2.5-0.5b,questao_36,2024,LC,0.491961,D,E,False,0.336875,letra,0.659243,4
qwen2.5-0.5b,questao_37,2024,LC,0.574247,E,D,False,0.342278,letra,0.654662,4
qwen2.5-0.5b,questao_38,2024,LC,0.491436,D,D,True,0.593458,letra,0.71623,4
qwen2.5-0.5b,questao_39,2024,LC,0.73295,D,C,False,0.273737,letra,0.572726,4
qwen2.5-0.5b,questao_40,2024,LC,0.541859,E,E,True,0.554045,letra,0.688201,4
qwen2.5-0.5b,questao_41,2024,LC,0.41992,D,C,False,0.238272,letra,0.672427,4
qwen2.5-0.5b,questao_42,2024,LC,0.49767,E,B,False,0.619276,letra,0.625597,4
qwen2.5-0.5b,questao_43,2024,LC,0.39126,E,E,True,0.765566,letra,0.766285,4
qwen2.5-0.5b,questao_44,2024,LC,0.57087,E,C,False,0.43817,letra,0.563821,4
qwen2.5-0.5b,questao_45,2024,LC,0.856233,D,E,False,0.513296,letra,0.742886,4
qwen2.5-0.5b,questao_46,2024,CH,0.563766,B,A,False,0.239998,letra,0.665472,4
qwen2.5-0.5b,questao_47,2024,CH,0.816231,C,C,True,0.352325,letra,0.707607,4
qwen2.5-0.5b,questao_48,2024,CH,0.845408,D,B,False,0.276843,letra,0.725771,4
qwen2.5-0.5b,questao_49,2024,CH,0.761643,C,C,True,0.602343,letra,0.739198,4
qwen2.5-0.5b,questao_50,2024,CH,0.385627,A,A,True,0.236601,letra,0.544265,4
qwen2.5-0.5b,questao_51,2024,CH,0.557574,D,D,True,0.563355,letra,0.702714,4
qwen2.5-0.5b,questao_52,2024,CH,0.896944,D,C,False,0.330583,letra,0.689665,4
qwen2.5-0.5b,questao_53,2024,CH,0.66056,B,E,False,0.388014,letra,0.715277,4
qwen2.5-0.5b,questao_54,2024,CH,0.93777,D,D,True,0.418051,letra,0.652797,4
qwen2.5-0.5b,questao_55,2024,CH,0.807976,D,B,False,0.342168,letra,0.692119,4
qwen2.5-0.5b,questao_56,2024,CH,0.551138,E,A,False,0.240482,letra,0.62847,4
qwen2.5-0.5b,questao_57,2024,CH,0.646918,E,E,True,0.490789,letra,0.74662,4
qwen2.5-0.5b,questao_58,2024,CH,0.340571,C,C,True,0.374273,letra,0.731726,4
qwen2.5-0.5b,questao_59,2024,CH,0.622321,E,E,True,0.468061,letra,0.740967,4
qwen2.5-0.5b,questao_60,2024,CH,0.747507,D,D,True,0.551755,letra,0.71578,4
qwen2.5-0.5b,questao_61,2024,CH,0.320386,A,A,True,0.54874,letra,0.755534,4
qwen2.5-0.5b,questao_62,2024,CH,0.705513,D,D,True,0.449801,letra,0.714618,4
qwen2.5-0.5b,questao_63,2024,CH,0.656167,B,B,True,0.317142,letra,0.72869,4
qwen2.5-0.5b,questao_64,2024,CH,0.770633,D,A,False,0.339277,letra,0.606758,4
qwen2.5-0.5b,questao_65,2024,CH,0.532882,C,D,False,0.427697,letra,0.733225,4
qwen2.5-0.5b,questao_66,2024,CH,0.633975,B,B,True,0.237492,letra,0.494863,4
qwen2.5-0.5b,questao_67,2024,CH,0.659415,E,E,True,0.363784,letra,0.702669,4
qwen2.5-0.5b,questao_68,2024,CH,0.674344,B,B,True,0.561971,letra,0.660293,4
qwen2.5-0.5b,questao_70,2024,CH,0.744612,E,D,False,0.254482,letra,0.53335,4
qwen2.5-0.5b,questao_71,2024,CH,0.765783,D,A,False,0.36778,letra,0.756874,4
qwen2.5-0.5b,questao_73,2024,CH,0.999986,E,A,False,0.422002,letra,0.731342,4
qwen2.5-0.5b,questao_74,2024,CH,0.663417,E,B,False,0.516004,letra,0.787194,4
qwen2.5-0.5b,questao_75,2024,CH,0.580287,E,C,False,0.258195,letra,0.621744,4
qwen2.5-0.5b,questao_76,2024,CH,0.638401,D,D,True,0.368571,letra,0.58023,4
qwen2.5-0.5b,questao_77,2024,CH,0.703802,E,E,True,0.422608,letra,0.726444,4
qwen2.5-0.5b,questao_79,2024,CH,0.878626,D,B,False,0.240091,letra,0.696386,4
qwen2.5-0.5b,questao_80,2024,CH,0.665444,D,C,False,0.275751,letra,0.652378,4
qwen2.5-0.5b,questao_81,2024,CH,0.579154,A,A,True,0.482233,letra,0.802137,4
qwen2.5-0.5b,questao_82,2024,CH,0.672598,E,E,True,0.290415,letra,0.640632,4
qwen2.5-0.5b,questao_83,2024,CH,0.714441,E,D,False,0.33071,letra,0.717442,4
qwen2.5-0.5b,questao_84,2024,CH,0.562462,E,E,True,0.627611,letra,0.732187,4
qwen2.5-0.5b,questao_85,2024,CH,0.760563,B,B,True,0.302697,letra,0.679242,4
qwen2.5-0.5b,questao_86,2024,CH,0.735302,B,B,True,0.50919,letra,0.792982,4
qwen2.5-0.5b,questao_87,2024,CH,0.77668,E,C,False,0.301789,letra,0.601108,4
qwen2.5-0.5b,questao_88,2024,CH,0.567788,E,E,True,0.563539,letra,0.753173,4
qwen2.5-0.5b,questao_89,2024,CH,0.570076,E,C,False,0.351482,letra,0.736736,4
qwen2.5-0.5b,questao_90,2024,CH,0.77981,E,E,True,0.303093,letra,0.689121,4
qwen2.5-0.5b,questao_92,2024,CN,0.730094,D,D,True,0.312231,letra,0.731913,4
qwen2.5-0.5b,questao_94,2024,CN,0.748973,D,D,True,0.597112,letra,0.816859,4
qwen2.5-0.5b,questao_95,2024,CN,0.811944,D,D,True,0.343801,letra,0.588439,4
qwen2.5-0.5b,questao_96,2024,CN,0.716399,E,E,True,0.353589,letra,0.624192,4
qwen2.5-0.5b,questao_97,2024,CN,0.804289,B,B,True,0.685586,letra,0.777549,4
qwen2.5-0.5b,questao_98,2024,CN,0.729846,E,B,False,0.288029,letra,0.677351,4
qwen2.5-0.5b,questao_100,2024,CN,0.784872,C,A,False,0.246458,letra,0.707676,4
qwen2.5-0.5b,questao_107,2024,CN,0.687675,D,E,False,0.356431,letra,0.671965,4
qwen2.5-0.5b,questao_109,2024,CN,0.663015,E,D,False,0.272849,letra,0.424901,4
qwen2.5-0.5b,questao_112,2024,CN,0.884018,E,A,False,0.265369,letra,0.654325,4
qwen2.5-0.5b,questao_114,2024,CN,0.875189,E,D,False,0.276913,letra,0.656238,4
qwen2.5-0.5b,questao_115,2024,CN,0.902551,D,B,False,0.331289,letra,0.655649,4
qwen2.5-0.5b,questao_117,2024,CN,0.901722,D,C,False,0.278096,letra,0.671844,4
qwen2.5-0.5b,questao_119,2024,CN,0.772173,D,D,True,0.259944,letra,0.211084,4
qwen2.5-0.5b,questao_121,2024,CN,0.772856,A,B,False,0.431981,letra,0.626595,4
qwen2.5-0.5b,questao_127,2024,CN,0.827075,B,A,False,0.264606,letra,0.547756,4
qwen2.5-0.5b,questao_134,2024,CN,0.54648,E,E,True,0.34384,letra,0.661684,4
qwen2.5-0.5b,questao_136,2024,MT,0.655815,E,C,False,0.262444,letra,0.711459,4
qwen2.5-0.5b,questao_138,2024,MT,0.713475,D,B,False,0.278343,letra,0.678492,4
qwen2.5-0.5b,questao_140,2024,MT,0.924451,D,E,False,0.291996,letra,0.660741,4
qwen2.5-0.5b,questao_142,2024,MT,0.77353,D,D,True,0.321877,letra,0.684251,4
qwen2.5-0.5b,questao_143,2024,MT,0.956858,E,B,False,0.233596,letra,0.690788,4
qwen2.5-0.5b,questao_146,2024,MT,0.884195,D,E,False,0.205398,letra,0.636956,4
qwen2.5-0.5b,questao_147,2024,MT,0.834449,E,A,False,0.245117,letra,0.265613,4
qwen2.5-0.5b,questao_148,2024,MT,0.948808,D,D,True,0.253917,letra,0.646179,4
qwen2.5-0.5b,questao_150,2024,MT,0.755874,D,D,True,0.204033,letra,0.434426,4
qwen2.5-0.5b,questao_151,2024,MT,0.622894,E,A,False,0.446133,letra,0.731534,4
qwen2.5-0.5b,questao_152,2024,MT,0.832875,E,B,False,0.203681,letra,0.657487,4
qwen2.5-0.5b,questao_155,2024,MT,0.835175,D,B,False,0.305753,letra,0.725213,4
qwen2.5-0.5b,questao_158,2024,MT,0.753439,D,C,False,0.266191,letra,0.660181,4
qwen2.5-0.5b,questao_159,2024,MT,0.863487,E,D,False,0.250241,letra,0.502857,4
qwen2.5-0.5b,questao_160,2024,MT,0.8562,D,C,False,0.34735,letra,0.533637,4
qwen2.5-0.5b,questao_161,2024,MT,0.850582,E,C,False,0.214898,letra,0.664505,4
qwen2.5-0.5b,questao_162,2024,MT,0.675853,E,E,True,0.301895,letra,0.683956,4
qwen2.5-0.5b,questao_163,2024,MT,0.887856,E,C,False,0.203126,letra,0.457255,4
qwen2.5-0.5b,questao_164,2024,MT,0.918728,D,E,False,0.221684,letra,0.612046,4
qwen2.5-0.5b,questao_168,2024,MT,0.836175,E,C,False,0.202192,letra,0.676259,4
qwen2.5-0.5b,questao_169,2024,MT,0.946445,E,A,False,0.19581,letra,0.537072,4
qwen2.5-0.5b,questao_172,2024,MT,0.908411,E,C,False,0.286362,letra,0.693283,4
qwen2.5-0.5b,questao_173,2024,MT,0.778894,D,A,False,0.264439,letra,0.675725,4
qwen2.5-0.5b,questao_174,2024,MT,0.946268,D,B,False,0.273399,letra,0.712782,4
qwen2.5-0.5b,questao_175,2024,MT,0.850159,D,E,False,0.290385,letra,0.479364,4
qwen2.5-0.5b,questao_177,2024,MT,0.931347,C,A,False,0.291649,letra,0.728826,4
qwen2.5-0.5b,questao_178,2024,MT,0.908745,D,D,True,0.263967,letra,0.727794,4
