model,id,ano,area,difficulty_score,escolhido,label,acertou,confianca,conf_metodo,conf_app,n_predict
gemma-3-1b,questao_45,2024,LC,0.856233,C,E,False,0.948447,letra,0.884264,4
gemma-3-1b,questao_46,2024,CH,0.563766,A,A,True,0.988835,letra,0.81346,4
gemma-3-1b,questao_47,2024,CH,0.816231,C,C,True,0.460613,letra,0.681175,4
gemma-3-1b,questao_48,2024,CH,0.845408,C,B,False,0.660884,letra,0.722566,4
gemma-3-1b,questao_49,2024,CH,0.761643,C,C,True,0.996962,letra,0.828236,4
gemma-3-1b,questao_50,2024,CH,0.385627,B,A,False,0.329893,letra,0.568584,4
gemma-3-1b,questao_51,2024,CH,0.557574,A,D,False,0.414165,letra,0.648814,4
gemma-3-1b,questao_52,2024,CH,0.896944,C,C,True,0.994202,letra,0.946941,4
gemma-3-1b,questao_53,2024,CH,0.66056,C,E,False,0.834318,letra,0.719355,4
gemma-3-1b,questao_54,2024,CH,0.93777,D,D,True,0.583538,letra,0.832499,4
gemma-3-1b,questao_55,2024,CH,0.807976,A,B,False,0.421344,letra,0.701289,4
gemma-3-1b,questao_56,2024,CH,0.551138,A,A,True,0.996659,letra,0.850503,4
gemma-3-1b,questao_57,2024,CH,0.646918,E,E,True,0.992943,letra,0.940174,4
gemma-3-1b,questao_58,2024,CH,0.340571,A,C,False,0.988936,letra,0.909521,4
gemma-3-1b,questao_59,2024,CH,0.622321,E,E,True,0.494925,letra,0.687924,4
gemma-3-1b,questao_60,2024,CH,0.747507,D,D,True,0.914723,letra,0.88303,4
gemma-3-1b,questao_61,2024,CH,0.320386,A,A,True,0.997647,letra,0.898477,4
gemma-3-1b,questao_62,2024,CH,0.705513,C,D,False,0.565929,letra,0.528178,4
gemma-3-1b,questao_63,2024,CH,0.656167,A,B,False,0.987413,letra,0.922254,4
gemma-3-1b,questao_64,2024,CH,0.770633,A,A,True,0.305646,letra,0.628654,4
gemma-3-1b,questao_65,2024,CH,0.532882,D,D,True,0.681875,letra,0.838717,4
gemma-3-1b,questao_66,2024,CH,0.633975,C,B,False,0.989503,letra,0.844314,4
gemma-3-1b,questao_67,2024,CH,0.659415,B,E,False,0.446145,letra,0.633761,4
gemma-3-1b,questao_68,2024,CH,0.674344,A,B,False,0.97208,letra,0.852175,4
gemma-3-1b,questao_70,2024,CH,0.744612,A,D,False,0.864395,letra,0.824976,4
gemma-3-1b,questao_71,2024,CH,0.765783,A,A,True,0.985668,letra,0.917329,4
gemma-3-1b,questao_73,2024,CH,0.999986,A,A,True,0.66922,letra,0.797669,4
gemma-3-1b,questao_74,2024,CH,0.663417,B,B,True,0.860476,letra,0.692246,4
gemma-3-1b,questao_75,2024,CH,0.580287,D,C,False,0.693358,letra,0.827479,4
gemma-3-1b,questao_76,2024,CH,0.638401,D,D,True,0.609841,letra,0.824739,4
gemma-3-1b,questao_77,2024,CH,0.703802,A,E,False,0.445632,letra,0.661444,4
gemma-3-1b,questao_79,2024,CH,0.878626,C,B,False,0.316553,letra,0.415543,4
gemma-3-1b,questao_80,2024,CH,0.665444,C,C,True,0.787969,letra,0.832982,4
gemma-3-1b,questao_81,2024,CH,0.579154,A,A,True,0.997773,letra,0.825835,4
gemma-3-1b,questao_82,2024,CH,0.672598,A,E,False,0.895693,letra,0.650818,4
gemma-3-1b,questao_83,2024,CH,0.714441,D,D,True,0.816359,letra,0.902234,4
gemma-3-1b,questao_84,2024,CH,0.562462,D,E,False,0.990031,letra,0.863626,4
gemma-3-1b,questao_85,2024,CH,0.760563,B,B,True,0.506046,letra,0.657859,4
gemma-3-1b,questao_86,2024,CH,0.735302,D,B,False,0.951576,letra,0.963942,4
gemma-3-1b,questao_87,2024,CH,0.77668,A,C,False,0.823033,letra,0.85333,4
gemma-3-1b,questao_88,2024,CH,0.567788,D,E,False,0.845297,letra,0.845788,4
gemma-3-1b,questao_89,2024,CH,0.570076,B,C,False,0.485901,letra,0.643659,4
gemma-3-1b,questao_90,2024,CH,0.77981,A,E,False,0.953988,letra,0.819848,4
gemma-3-1b,questao_92,2024,CN,0.730094,D,D,True,0.959532,letra,0.842701,4
gemma-3-1b,questao_94,2024,CN,0.748973,A,D,False,0.63627,letra,0.74654,4
gemma-3-1b,questao_95,2024,CN,0.811944,A,D,False,0.928023,letra,0.915131,4
gemma-3-1b,questao_96,2024,CN,0.716399,A,E,False,0.483294,letra,0.776685,4
gemma-3-1b,questao_97,2024,CN,0.804289,A,B,False,0.995085,letra,0.958152,4
gemma-3-1b,questao_98,2024,CN,0.729846,C,B,False,0.894358,letra,0.646476,4
gemma-3-1b,questao_100,2024,CN,0.784872,A,A,True,0.997292,letra,0.915085,4
gemma-3-1b,questao_107,2024,CN,0.687675,E,E,True,0.846702,letra,0.659695,4
gemma-3-1b,questao_109,2024,CN,0.663015,C,D,False,0.800921,letra,0.798907,4
gemma-3-1b,questao_112,2024,CN,0.884018,C,A,False,0.777236,letra,0.860768,4
gemma-3-1b,questao_114,2024,CN,0.875189,A,D,False,0.531728,letra,0.78806,4
gemma-3-1b,questao_115,2024,CN,0.902551,D,B,False,0.595408,letra,0.798826,4
gemma-3-1b,questao_117,2024,CN,0.901722,A,C,False,0.648336,letra,0.802775,4
gemma-3-1b,questao_119,2024,CN,0.772173,C,D,False,0.961954,letra,0.805518,4
gemma-3-1b,questao_121,2024,CN,0.772856,D,B,False,0.642427,letra,0.833064,4
gemma-3-1b,questao_127,2024,CN,0.827075,D,A,False,0.618737,letra,0.791428,4
gemma-3-1b,questao_134,2024,CN,0.54648,A,E,False,0.989378,letra,0.838262,4
gemma-3-1b,questao_136,2024,MT,0.655815,C,C,True,0.428545,letra,0.679806,4
gemma-3-1b,questao_138,2024,MT,0.713475,D,B,False,0.624941,letra,0.752731,4
gemma-3-1b,questao_140,2024,MT,0.924451,C,E,False,0.955904,letra,0.814539,4
gemma-3-1b,questao_142,2024,MT,0.77353,C,D,False,0.97549,letra,0.941104,4
gemma-3-1b,questao_143,2024,MT,0.956858,A,B,False,0.383587,letra,0.690063,4
gemma-3-1b,questao_146,2024,MT,0.884195,C,E,False,0.709336,letra,0.573379,4
gemma-3-1b,questao_147,2024,MT,0.834449,C,A,False,0.570136,letra,0.614982,4
gemma-3-1b,questao_148,2024,MT,0.948808,C,D,False,0.968076,letra,0.912549,4
gemma-3-1b,questao_150,2024,MT,0.755874,C,D,False,0.423396,letra,0.732552,4
gemma-3-1b,questao_151,2024,MT,0.622894,A,A,True,0.780789,letra,0.531488,4
gemma-3-1b,questao_152,2024,MT,0.832875,A,B,False,0.514968,letra,0.788088,4
gemma-3-1b,questao_155,2024,MT,0.835175,A,B,False,0.631541,letra,0.806767,4
gemma-3-1b,questao_158,2024,MT,0.753439,C,C,True,0.659547,letra,0.674527,4
gemma-3-1b,questao_159,2024,MT,0.863487,C,D,False,0.950353,letra,0.746252,4
gemma-3-1b,questao_160,2024,MT,0.8562,D,C,False,0.710831,letra,0.824471,4
gemma-3-1b,questao_161,2024,MT,0.850582,C,C,True,0.898337,letra,0.606429,4
gemma-3-1b,questao_162,2024,MT,0.675853,C,E,False,0.967245,letra,0.882105,4
gemma-3-1b,questao_163,2024,MT,0.887856,A,C,False,0.477057,letra,0.688606,4
gemma-3-1b,questao_164,2024,MT,0.918728,E,E,True,0.536565,letra,0.639939,4
gemma-3-1b,questao_168,2024,MT,0.836175,A,C,False,0.698577,letra,0.847475,4
gemma-3-1b,questao_169,2024,MT,0.946445,D,A,False,0.632966,letra,0.693609,4
gemma-3-1b,questao_172,2024,MT,0.908411,C,C,True,0.846736,letra,0.834333,4
gemma-3-1b,questao_173,2024,MT,0.778894,C,A,False,0.451321,letra,0.639555,4
gemma-3-1b,questao_174,2024,MT,0.946268,C,B,False,0.714788,letra,0.705966,4
gemma-3-1b,questao_175,2024,MT,0.850159,C,E,False,0.923168,letra,0.919359,4
gemma-3-1b,questao_177,2024,MT,0.931347,C,A,False,0.9957,letra,0.954775,4
gemma-3-1b,questao_178,2024,MT,0.908745,C,D,False,0.991873,letra,0.848316,4
