model,id,ano,area,difficulty_score,escolhido,label,acertou,confianca,conf_metodo,conf_app,n_predict
llama-3.2-1b,questao_38,2024,LC,0.491436,D,D,True,0.613521,letra,0.581502,4
llama-3.2-1b,questao_39,2024,LC,0.73295,B,C,False,0.452102,letra,0.546468,4
llama-3.2-1b,questao_40,2024,LC,0.541859,B,E,False,0.316416,letra,0.497372,4
llama-3.2-1b,questao_41,2024,LC,0.41992,C,C,True,0.607788,letra,0.594644,4
llama-3.2-1b,questao_42,2024,LC,0.49767,B,B,True,0.845063,letra,0.655832,4
llama-3.2-1b,questao_43,2024,LC,0.39126,E,E,True,0.382623,letra,0.778548,4
llama-3.2-1b,questao_44,2024,LC,0.57087,E,C,False,0.604839,letra,0.564752,4
llama-3.2-1b,questao_45,2024,LC,0.856233,B,E,False,0.327796,letra,0.380659,4
llama-3.2-1b,questao_46,2024,CH,0.563766,A,A,True,0.640704,letra,0.528207,4
llama-3.2-1b,questao_47,2024,CH,0.816231,A,C,False,0.350073,letra,0.426393,4
llama-3.2-1b,questao_48,2024,CH,0.845408,C,B,False,0.607501,letra,0.804505,4
llama-3.2-1b,questao_49,2024,CH,0.761643,C,C,True,0.963934,letra,0.798842,4
llama-3.2-1b,questao_50,2024,CH,0.385627,A,A,True,0.629306,letra,0.493757,4
llama-3.2-1b,questao_51,2024,CH,0.557574,A,D,False,0.32401,letra,0.560591,4
llama-3.2-1b,questao_52,2024,CH,0.896944,C,C,True,0.378258,letra,0.489202,4
llama-3.2-1b,questao_53,2024,CH,0.66056,B,E,False,0.941768,letra,0.7982,4
llama-3.2-1b,questao_54,2024,CH,0.93777,C,D,False,0.719099,letra,0.865138,4
llama-3.2-1b,questao_55,2024,CH,0.807976,D,B,False,0.417847,letra,0.542547,4
llama-3.2-1b,questao_56,2024,CH,0.551138,A,A,True,0.925277,letra,0.735896,4
llama-3.2-1b,questao_57,2024,CH,0.646918,E,E,True,0.876575,letra,0.707331,4
llama-3.2-1b,questao_58,2024,CH,0.340571,A,C,False,0.859255,letra,0.628337,4
llama-3.2-1b,questao_59,2024,CH,0.622321,A,E,False,0.429865,letra,0.505718,4
llama-3.2-1b,questao_60,2024,CH,0.747507,A,D,False,0.29321,letra,0.491068,4
llama-3.2-1b,questao_61,2024,CH,0.320386,A,A,True,0.932041,letra,0.683553,4
llama-3.2-1b,questao_62,2024,CH,0.705513,E,D,False,0.377083,letra,0.458223,4
llama-3.2-1b,questao_63,2024,CH,0.656167,E,B,False,0.532028,letra,0.64285,4
llama-3.2-1b,questao_64,2024,CH,0.770633,D,A,False,0.394908,letra,0.397807,4
llama-3.2-1b,questao_65,2024,CH,0.532882,D,D,True,0.75184,letra,0.678136,4
llama-3.2-1b,questao_66,2024,CH,0.633975,B,B,True,0.876244,letra,0.891671,4
llama-3.2-1b,questao_67,2024,CH,0.659415,B,E,False,0.279512,letra,0.490466,4
llama-3.2-1b,questao_68,2024,CH,0.674344,E,B,False,0.367717,letra,0.737705,4
llama-3.2-1b,questao_70,2024,CH,0.744612,B,D,False,0.630389,letra,0.758848,4
llama-3.2-1b,questao_71,2024,CH,0.765783,A,A,True,0.932754,letra,0.685863,4
llama-3.2-1b,questao_73,2024,CH,0.999986,A,A,True,0.592853,letra,0.554843,4
llama-3.2-1b,questao_74,2024,CH,0.663417,B,B,True,0.757389,letra,0.712736,4
llama-3.2-1b,questao_75,2024,CH,0.580287,E,C,False,0.505804,letra,0.84372,4
llama-3.2-1b,questao_76,2024,CH,0.638401,D,D,True,0.400223,letra,0.495683,4
llama-3.2-1b,questao_77,2024,CH,0.703802,E,E,True,0.345047,letra,0.821429,4
llama-3.2-1b,questao_79,2024,CH,0.878626,B,B,True,0.710888,letra,0.663129,4
llama-3.2-1b,questao_80,2024,CH,0.665444,C,C,True,0.865302,letra,0.670946,4
llama-3.2-1b,questao_81,2024,CH,0.579154,A,A,True,0.865676,letra,0.707202,4
llama-3.2-1b,questao_82,2024,CH,0.672598,A,E,False,0.300103,letra,0.367409,4
llama-3.2-1b,questao_83,2024,CH,0.714441,D,D,True,0.586708,letra,0.675072,4
llama-3.2-1b,questao_84,2024,CH,0.562462,D,E,False,0.50521,letra,0.790412,4
llama-3.2-1b,questao_85,2024,CH,0.760563,B,B,True,0.98728,letra,0.834604,4
llama-3.2-1b,questao_86,2024,CH,0.735302,D,B,False,0.4977,letra,0.740889,4
llama-3.2-1b,questao_87,2024,CH,0.77668,C,C,True,0.299438,letra,0.410525,4
llama-3.2-1b,questao_88,2024,CH,0.567788,D,E,False,0.417235,letra,0.421915,4
llama-3.2-1b,questao_89,2024,CH,0.570076,E,C,False,0.29952,letra,0.816633,4
llama-3.2-1b,questao_90,2024,CH,0.77981,A,E,False,0.433292,letra,0.419319,4
llama-3.2-1b,questao_92,2024,CN,0.730094,C,D,False,0.427924,letra,0.480952,4
llama-3.2-1b,questao_94,2024,CN,0.748973,B,D,False,0.330162,letra,0.468856,4
llama-3.2-1b,questao_95,2024,CN,0.811944,B,D,False,0.460602,letra,0.525464,4
llama-3.2-1b,questao_96,2024,CN,0.716399,A,E,False,0.465219,letra,0.526704,4
llama-3.2-1b,questao_97,2024,CN,0.804289,B,B,True,0.55298,letra,0.532191,4
llama-3.2-1b,questao_98,2024,CN,0.729846,B,B,True,0.246145,letra,0.42855,4
llama-3.2-1b,questao_100,2024,CN,0.784872,B,A,False,0.346937,letra,0.469888,4
llama-3.2-1b,questao_107,2024,CN,0.687675,B,E,False,0.670713,letra,0.585381,4
llama-3.2-1b,questao_109,2024,CN,0.663015,B,D,False,0.381592,letra,0.453786,4
llama-3.2-1b,questao_112,2024,CN,0.884018,A,A,True,0.697525,letra,0.60138,4
llama-3.2-1b,questao_114,2024,CN,0.875189,B,D,False,0.326976,letra,0.555471,4
llama-3.2-1b,questao_115,2024,CN,0.902551,B,B,True,0.588911,letra,0.590886,4
llama-3.2-1b,questao_117,2024,CN,0.901722,C,C,True,0.299434,letra,0.683139,4
llama-3.2-1b,questao_119,2024,CN,0.772173,B,D,False,0.50987,letra,0.495937,4
llama-3.2-1b,questao_121,2024,CN,0.772856,A,B,False,0.494159,letra,0.415244,4
llama-3.2-1b,questao_127,2024,CN,0.827075,E,A,False,0.680179,letra,0.565007,4
llama-3.2-1b,questao_134,2024,CN,0.54648,A,E,False,0.461427,letra,0.53327,4
llama-3.2-1b,questao_136,2024,MT,0.655815,D,C,False,0.309783,letra,0.4448,4
llama-3.2-1b,questao_138,2024,MT,0.713475,B,B,True,0.427517,letra,0.514,4
llama-3.2-1b,questao_140,2024,MT,0.924451,B,E,False,0.377945,letra,0.467875,4
llama-3.2-1b,questao_142,2024,MT,0.77353,B,D,False,0.636625,letra,0.539432,4
llama-3.2-1b,questao_143,2024,MT,0.956858,B,B,True,0.345922,letra,0.498435,4
llama-3.2-1b,questao_146,2024,MT,0.884195,D,E,False,0.259421,letra,0.512221,4
llama-3.2-1b,questao_147,2024,MT,0.834449,B,A,False,0.555236,letra,0.454371,4
llama-3.2-1b,questao_148,2024,MT,0.948808,D,D,True,0.280102,letra,0.459679,4
llama-3.2-1b,questao_150,2024,MT,0.755874,C,D,False,0.415565,letra,0.49816,4
llama-3.2-1b,questao_151,2024,MT,0.622894,A,A,True,0.290313,letra,0.31304,4
llama-3.2-1b,questao_152,2024,MT,0.832875,A,B,False,0.291862,letra,0.39964,4
llama-3.2-1b,questao_155,2024,MT,0.835175,D,B,False,0.278875,letra,0.469236,4
llama-3.2-1b,questao_158,2024,MT,0.753439,D,C,False,0.278657,letra,0.460743,4
llama-3.2-1b,questao_159,2024,MT,0.863487,B,D,False,0.483439,letra,0.631419,4
llama-3.2-1b,questao_160,2024,MT,0.8562,B,C,False,0.466593,letra,0.416228,4
llama-3.2-1b,questao_161,2024,MT,0.850582,B,C,False,0.335763,letra,0.520479,4
llama-3.2-1b,questao_162,2024,MT,0.675853,D,E,False,0.405637,letra,0.494558,4
llama-3.2-1b,questao_163,2024,MT,0.887856,D,C,False,0.290959,letra,0.573196,4
llama-3.2-1b,questao_164,2024,MT,0.918728,A,E,False,0.372248,letra,0.378815,4
llama-3.2-1b,questao_168,2024,MT,0.836175,D,C,False,0.321702,letra,0.587782,4
llama-3.2-1b,questao_169,2024,MT,0.946445,D,A,False,0.404839,letra,0.389161,4
llama-3.2-1b,questao_172,2024,MT,0.908411,D,C,False,0.305323,letra,0.569407,4
llama-3.2-1b,questao_173,2024,MT,0.778894,B,A,False,0.332132,letra,0.501235,4
llama-3.2-1b,questao_174,2024,MT,0.946268,D,B,False,0.415093,letra,0.606089,4
llama-3.2-1b,questao_175,2024,MT,0.850159,C,E,False,0.427401,letra,0.715089,4
llama-3.2-1b,questao_177,2024,MT,0.931347,C,A,False,0.44813,letra,0.849389,4
llama-3.2-1b,questao_178,2024,MT,0.908745,B,D,False,0.337819,letra,0.341692,4
